4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.03,0.05,-0.59
4097,0.80,-0.03,0.05,-0.59
4097,0.80,-0.03,0.05,-0.59
4097,0.80,-0.03,0.05,-0.59
4097,0.80,-0.03,0.05,-0.59
4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.02,0.05,-0.59
4097,0.80,-0.03,0.05,-0.59
4097,0.80,-0.03,0.05,-0.60
4097,0.80,-0.03,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.02,0.06,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.02,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.01,0.05,-0.60
4097,0.80,-0.00,0.05,-0.59
4097,0.80,0.00,0.05,-0.59
4097,0.81,0.00,0.05,-0.59
4097,0.81,0.00,0.05,-0.59
4097,0.81,0.00,0.04,-0.59
4097,0.81,-0.00,0.04,-0.58
4097,0.81,-0.00,0.04,-0.58
4097,0.81,-0.00,0.04,-0.58
4097,0.81,0.00,0.04,-0.59
4097,0.81,0.00,0.04,-0.59
4097,0.81,-0.00,0.04,-0.59
4097,0.81,-0.00,0.04,-0.59
4097,0.81,0.00,0.04,-0.59
4097,0.81,0.00,0.04,-0.59
4097,0.81,0.00,0.04,-0.59
4097,0.81,0.00,0.04,-0.58
4097,0.81,0.00,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.01,0.04,-0.58
4097,0.81,0.00,0.04,-0.58
4097,0.81,0.00,0.04,-0.58
4097,0.81,0.00,0.04,-0.58
4097,0.81,0.00,0.04,-0.58
4097,0.82,0.00,0.04,-0.58
4097,0.82,0.00,0.04,-0.58
4097,0.82,0.00,0.04,-0.58
4097,0.82,0.00,0.04,-0.58
4097,0.82,0.00,0.04,-0.58
4097,0.82,0.00,0.04,-0.58
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.04,-0.57
4097,0.82,0.01,0.03,-0.56
4097,0.83,0.01,0.03,-0.56
4097,0.83,0.01,0.03,-0.56
4097,0.83,0.01,0.03,-0.56
4097,0.83,0.01,0.03,-0.56
4097,0.83,0.01,0.03,-0.56
4097,0.82,0.00,0.03,-0.57
4097,0.82,-0.01,0.02,-0.57
4097,0.82,-0.01,0.03,-0.56
4097,0.82,-0.01,0.03,-0.56
4097,0.83,0.00,0.03,-0.56
4097,0.83,0.00,0.02,-0.56
4097,0.83,0.00,0.02,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.02,0.03,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.01,0.02,-0.56
4097,0.83,-0.01,0.02,-0.56
4097,0.83,-0.01,0.02,-0.56
4097,0.83,-0.01,0.03,-0.56
4097,0.83,-0.00,0.02,-0.56
4097,0.83,-0.00,0.02,-0.56
4097,0.83,-0.00,0.02,-0.56
4097,0.83,-0.00,0.02,-0.56
4097,0.83,-0.01,0.02,-0.56
4097,0.83,-0.01,0.02,-0.55
4097,0.83,-0.01,0.02,-0.55
4097,0.83,-0.00,0.02,-0.55
4097,0.83,-0.00,0.02,-0.55
4097,0.83,-0.00,0.02,-0.55
4097,0.83,-0.00,0.02,-0.55
4097,0.83,-0.01,0.02,-0.55
4097,0.84,-0.01,0.03,-0.55
4097,0.84,-0.00,0.02,-0.55
4097,0.84,-0.00,0.02,-0.55
4097,0.84,-0.00,0.02,-0.55
4097,0.84,-0.00,0.02,-0.55
4097,0.84,-0.00,0.02,-0.54
4097,0.84,-0.00,0.02,-0.54
4097,0.84,-0.00,0.02,-0.54
4097,0.84,-0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,0.00,0.02,-0.54
4097,0.84,-0.00,0.02,-0.54
4097,0.84,-0.00,0.02,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.03,-0.53
4097,0.85,0.00,0.03,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.02,-0.53
4097,0.85,0.00,0.03,-0.53
4097,0.85,0.00,0.03,-0.53
4097,0.85,-0.00,0.03,-0.53
4097,0.85,0.00,0.03,-0.52
4097,0.85,0.00,0.03,-0.52
4097,0.85,0.00,0.03,-0.52
4097,0.85,-0.00,0.03,-0.52
4097,0.85,-0.00,0.03,-0.52
4097,0.85,0.00,0.03,-0.52
4097,0.85,0.00,0.03,-0.52
4097,0.85,-0.00,0.03,-0.52
4097,0.85,-0.00,0.03,-0.52
4097,0.85,0.00,0.03,-0.52
4097,0.85,0.00,0.03,-0.52
4097,0.86,0.01,0.03,-0.52
4097,0.86,0.01,0.03,-0.52
4097,0.86,0.00,0.03,-0.52
4097,0.86,0.00,0.03,-0.51
4097,0.86,0.00,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.00,0.03,-0.51
4097,0.86,0.00,0.03,-0.51
4097,0.86,-0.00,0.03,-0.51
4097,0.86,0.00,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.00,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.01,0.03,-0.51
4097,0.86,0.02,0.02,-0.50
4097,0.86,0.02,0.02,-0.50
4097,0.86,0.01,0.03,-0.50
4097,0.86,0.01,0.03,-0.50
4097,0.86,0.01,0.02,-0.50
4097,0.87,0.01,0.03,-0.50
4097,0.87,0.01,0.03,-0.50
4097,0.87,0.02,0.03,-0.50
4097,0.87,0.02,0.03,-0.50
4097,0.87,0.02,0.03,-0.50
4097,0.87,0.00,0.03,-0.50
4097,0.87,0.00,0.03,-0.49
4097,0.87,-0.00,0.03,-0.49
4097,0.87,0.00,0.03,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.02,0.03,-0.49
4097,0.87,0.02,0.03,-0.49
4097,0.87,0.01,0.03,-0.49
40972,0.0000000000,0.0000000000,0.000000,NOT LOCKED,0
4097,0.87,0.00,0.04,-0.49
4097,0.87,0.00,0.04,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.00,0.03,-0.49
4097,0.87,0.00,0.03,-0.49
4097,0.87,0.01,0.04,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.00,0.03,-0.49
4097,0.87,-0.00,0.03,-0.49
4097,0.87,0.00,0.04,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.01,0.03,-0.49
4097,0.87,0.00,0.03,-0.49
4097,0.87,-0.01,0.04,-0.48
4097,0.87,-0.01,0.04,-0.48
4097,0.87,-0.01,0.04,-0.48
4097,0.87,0.00,0.04,-0.48
4097,0.87,0.00,0.04,-0.48
4097,0.87,0.00,0.04,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.05,-0.48
4097,0.88,-0.01,0.05,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.05,-0.48
4097,0.88,-0.01,0.05,-0.48
4097,0.88,-0.01,0.05,-0.48
4097,0.88,-0.01,0.05,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.02,0.05,-0.47
4097,0.88,-0.02,0.05,-0.47
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.04,-0.48
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.00,0.04,-0.47
4097,0.88,-0.00,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.00,0.04,-0.47
4097,0.88,-0.00,0.05,-0.47
4097,0.88,-0.00,0.05,-0.47
4097,0.88,-0.00,0.04,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.04,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.02,0.05,-0.47
4097,0.88,-0.02,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.01,0.05,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.00,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.02,0.07,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.01,0.06,-0.47
4097,0.88,-0.02,0.06,-0.47
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.01,0.06,-0.48
4097,0.88,-0.01,0.06,-0.48
4097,0.88,-0.01,0.06,-0.48
4097,0.88,-0.01,0.06,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.88,-0.01,0.06,-0.48
4097,0.88,-0.01,0.06,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.88,-0.02,0.06,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.01,0.06,-0.48
4097,0.87,-0.01,0.06,-0.48
4097,0.87,-0.01,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.88,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.08,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.07,-0.48
4097,0.87,-0.02,0.08,-0.48
4097,0.87,-0.02,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.01,0.08,-0.48
4097,0.87,-0.00,0.08,-0.48
4097,0.87,-0.00,0.07,-0.48
4097,0.87,-0.00,0.08,-0.48
4097,0.87,-0.00,0.08,-0.48
4097,0.87,-0.00,0.08,-0.48
4097,0.87,0.00,0.07,-0.48
4097,0.87,0.01,0.07,-0.48
4097,0.87,0.00,0.08,-0.48
4097,0.87,0.00,0.08,-0.48
4097,0.87,0.01,0.07,-0.48
4097,0.87,0.01,0.07,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.07,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.07,-0.48
4097,0.87,0.01,0.07,-0.48
4097,0.87,0.01,0.07,-0.49
4097,0.87,0.01,0.08,-0.49
4097,0.87,0.01,0.07,-0.49
4097,0.87,0.02,0.07,-0.49
4097,0.87,0.02,0.07,-0.49
4097,0.87,0.02,0.07,-0.49
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.88,0.03,0.07,-0.48
4097,0.88,0.03,0.07,-0.48
4097,0.88,0.02,0.07,-0.47
4097,0.88,0.02,0.07,-0.47
4097,0.88,0.02,0.07,-0.47
4097,0.88,0.02,0.07,-0.47
4097,0.88,0.02,0.07,-0.47
4097,0.88,0.03,0.07,-0.47
4097,0.88,0.03,0.07,-0.47
4097,0.88,0.02,0.07,-0.48
4097,0.88,0.02,0.07,-0.48
4097,0.88,0.02,0.07,-0.48
4097,0.88,0.02,0.07,-0.48
4097,0.88,0.02,0.07,-0.48
4097,0.88,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.08,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.07,-0.48
4097,0.87,0.02,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.48
4097,0.87,0.01,0.08,-0.49
4097,0.87,0.00,0.08,-0.49
4097,0.87,0.00,0.08,-0.49
4097,0.87,0.00,0.08,-0.49
4097,0.87,-0.00,0.08,-0.49
4097,0.87,-0.00,0.08,-0.49
4097,0.87,-0.01,0.08,-0.49
4097,0.87,-0.01,0.08,-0.49
4097,0.87,-0.01,0.08,-0.49
4097,0.87,-0.01,0.08,-0.49
4097,0.87,-0.01,0.09,-0.49
4097,0.87,-0.01,0.09,-0.49
4097,0.87,-0.02,0.09,-0.49
4097,0.87,-0.02,0.09,-0.49
4097,0.87,-0.02,0.09,-0.49
4097,0.87,-0.02,0.09,-0.49
4097,0.87,-0.02,0.09,-0.49
4097,0.86,-0.02,0.09,-0.49
4097,0.86,-0.02,0.09,-0.49
4097,0.86,-0.03,0.09,-0.49
4097,0.86,-0.03,0.10,-0.49
4097,0.86,-0.03,0.10,-0.49
4097,0.86,-0.03,0.10,-0.50
4097,0.86,-0.03,0.10,-0.50
4097,0.86,-0.03,0.10,-0.50
4097,0.86,-0.03,0.10,-0.50
4097,0.86,-0.03,0.10,-0.50
4097,0.86,-0.03,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.50
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.86,-0.04,0.10,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.11,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.04,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.86,-0.02,0.10,-0.51
4097,0.86,-0.02,0.10,-0.51
4097,0.86,-0.02,0.10,-0.51
4097,0.86,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.86,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.01,0.09,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.09,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.02,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.51
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.03,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.11,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.02,0.10,-0.52
4097,0.85,-0.01,0.10,-0.52
4097,0.85,-0.01,0.10,-0.52
4097,0.85,-0.01,0.10,-0.52
4097,0.85,-0.01,0.10,-0.52
4097,0.85,-0.00,0.10,-0.52
4097,0.85,-0.00,0.10,-0.52
4097,0.85,0.00,0.10,-0.53
4097,0.85,0.00,0.10,-0.53
4097,0.84,0.00,0.10,-0.53
4097,0.85,0.00,0.10,-0.53
4097,0.85,0.00,0.10,-0.53
4097,0.85,0.00,0.10,-0.53
4097,0.84,0.00,0.10,-0.53
4097,0.85,0.00,0.10,-0.53
4097,0.85,0.00,0.10,-0.53
4097,0.84,-0.00,0.10,-0.53
