P_Pos, P_Vel, Altitude, Pressure, Acc_X, Acc_Y, Acc_Z, Latitude, Longitude, Altitude_GPS, LOCK, Satellites, q_w, q_x, q_y, q_z
-0.33,0.21,-0.452774,1005.841064,0.125418,0.032847,0.062053,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.81,0.17,-0.07,-0.56
-0.34,0.21,-0.452774,1005.841064,0.006899,-0.004489,0.060597,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.80,0.17,-0.07,-0.56
-0.34,0.22,-0.449707,1005.840698,0.026004,0.020542,0.078817,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.80,0.17,-0.07,-0.56
-0.34,0.24,-0.449707,1005.840698,0.071752,0.015380,0.175340,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.80,0.17,-0.07,-0.56
-0.34,0.27,-0.396011,1005.834229,0.071481,-0.021858,0.166183,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.81,0.17,-0.07,-0.56
-0.33,0.27,-0.396011,1005.834229,0.060044,-0.008717,0.006551,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.81,0.17,-0.07,-0.56
-0.33,0.27,-0.355103,1005.829346,-0.011911,-0.005329,0.025860,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.80,0.17,-0.07,-0.56
-0.33,0.29,-0.355103,1005.829346,0.054290,0.031085,0.099981,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.80,0.17,-0.07,-0.56
-0.32,0.30,-0.368393,1005.830933,0.086979,0.009046,0.073636,49.2524375916,-123.2345733643,88.800003,LOCKED,9,0.81,0.17,-0.07,-0.56
-0.32,0.29,-0.368393,1005.830933,0.036065,-0.036720,0.005934,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.17,-0.07,-0.56
-0.32,0.29,-0.355103,1005.829346,-0.002525,-0.007623,-0.008985,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.17,-0.07,-0.56
-0.31,0.28,-0.355103,1005.829346,0.013118,-0.003733,-0.026056,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.07,-0.56
-0.31,0.28,-0.396011,1005.834229,0.046031,0.011194,0.011835,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.17,-0.06,-0.56
-0.31,0.27,-0.396011,1005.834229,0.036344,-0.001695,-0.020528,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.17,-0.06,-0.56
-0.31,0.26,-0.308060,1005.823730,0.025767,-0.031553,-0.091911,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.07,-0.56
-0.30,0.24,-0.308060,1005.823730,0.023207,-0.009652,-0.089300,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.07,-0.56
-0.29,0.25,-0.227783,1005.814087,0.007774,0.000061,0.022756,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.07,-0.56
-0.29,0.25,-0.227783,1005.814087,0.030870,0.001219,-0.019649,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.06,-0.56
-0.28,0.23,-0.322388,1005.825439,0.049662,-0.026967,-0.081565,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.17,-0.06,-0.56
-0.28,0.23,-0.322388,1005.825439,0.000585,-0.004059,-0.016390,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.06,-0.56
-0.28,0.23,-0.322388,1005.825439,0.028793,0.008947,0.033252,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.06,-0.56
-0.28,0.22,-0.389877,1005.833496,0.032603,0.011792,-0.012125,49.2524070740,-123.2346420288,88.800003,LOCKED,9,0.81,0.18,-0.06,-0.56
